Year,SSP5-8.5 Total (W/m²),SSP5-8.5 CO2 (W/m²),SSP5-8.5 CH4 (W/m²),SSP5-8.5 N2O (W/m²),SSP5-8.5 Minor GHG (W/m²),SSP5-8.5 O3 (W/m²),SSP5-8.5 Stratospheric H2O (W/m²),SSP5-8.5 Contrails (W/m²),SSP5-8.5 Aerosol Radiation (W/m²),SSP5-8.5 Aerosol Cloud (W/m²),SSP5-8.5 Snow (W/m²),SSP5-8.5 Land Use (W/m²),SSP5-8.5 Volcanic (W/m²),SSP5-8.5 Solar (W/m²),SSP5-8.5 Total Antropgenic (W/m²),SSP5-8.5 Total Natural (W/m²)
2387,12.463504643186887,12.25145139302652,0.1802386288501442,0.4164714167797,0.0651072795989066,-0.1239384170444216,0.0165665685054242,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.463504643186887,0.0
2388,12.460857367404625,12.249215174319575,0.1801184010094411,0.4164340242850122,0.0650195938289855,-0.1240931173158519,0.0165555178068477,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.460857367404625,0.0
2389,12.458265221022216,12.247036296822602,0.1799981822634485,0.4163935451715561,0.0649331990788007,-0.1242482437290094,0.0165444679442082,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.458265221022216,0.0
2390,12.45559037108198,12.244769203612828,0.1798779339013456,0.4163562848849031,0.0648479364503549,-0.1244021765974794,0.0165334153594146,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.45559037108198,0.0
2391,12.452887559461724,12.24247212491307,0.1797576539526346,0.4163191665466811,0.0647638600144953,-0.1245553793071185,0.0165223598713494,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.452887559461724,0.0
2392,12.450301431687723,12.240290825561576,0.1796373742565016,0.4162814627933719,0.0646808388506265,-0.1247081476514642,0.0165113044064997,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.450301431687723,0.0
2393,12.44771569243448,12.238108564209604,0.1795170790991974,0.4162437224272659,0.0645989328186805,-0.1248606271114228,0.0165002475205421,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.44771569243448,0.0
2394,12.44508329624315,12.235867183488814,0.179401991610618,0.416208927022178,0.0645179179784926,-0.1250101666231399,0.0164896692955754,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.44508329624315,0.0
2395,12.442412154662748,12.233595906286526,0.1792816550330355,0.4161716625213406,0.0644380769081284,-0.1251615281593852,0.0164786086024879,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.442412154662748,0.0
2396,12.43977414450162,12.231352855755754,0.1791612995836892,0.4161370077254382,0.0643592696587097,-0.1253116078673924,0.016467546174809,0.0,-0.141513372013565,0.0257053725306012,-0.006409792988855,-0.2201744340575691,0.0,0.0,12.43977414450162,0.0
